1	0.67217455
2	0.489969042
3	0.396996543
4	0.233458141
5	0.163167231
6	0.332677681
7	0.504899348
8	0.094492792
9	0.668753402
10	0.362162841
11	0.749437234
12	0.073999178
13	0.933523672
14	0.094052713
15	0.309142877
16	0.235752375
17	0.66447358
18	0.398540458
19	0.183438418
20	0.500506509
21	0.57588321
22	0.429966932
23	0.99628881
24	0.803189757
25	0.344457873
26	0.478893392
27	0.633385503
28	0.073661113
29	0.67218811
30	0.796255396
31	0.27330177
32	0.898636071
33	0.725582588
34	0.482081199
35	0.271461859
36	0.500776381
37	0.908438697
38	0.938110884
39	0.901872349
40	0.970726017
41	0.054558402
42	0.907008384
43	0.504438341
44	0.357810894
45	0.924383542
46	0.475432262
47	0.736458813
48	0.039249376
49	0.66252117
50	0.135536494
51	0.294471998
52	0.345976081
53	0.449037496
54	0.128731053
55	0.247967132
56	0.145343011
57	0.567367165
58	0.75279789
59	0.918072516
60	0.500786806
61	0.291232919
62	0.63986707
63	0.023928668
64	0.218877281
65	0.053569817
66	0.489516878
67	0.731351808
68	0.953582934
69	0.461894315
70	0.420887149
71	0.909485786
72	0.169585273
73	0.287268251
74	0.839963048
75	0.144450996
76	0.246247707
77	0.433346195
78	0.950904519
79	0.75151032
80	0.398611207
81	0.267104758
82	0.404978252
83	0.020375534
84	0.510557918
85	0.386709804
86	0.142824386
87	0.508949722
88	0.417535268
89	0.172097129
90	0.888842436
91	0.972283989
92	0.135586075
93	0.948349102
94	0.776563314
95	0.288395155
96	0.063878767
97	0.900974154
98	0.413728288
99	0.226184516
100	0.42166319
101	0.679423294
102	0.667406551
103	0.807319862
104	0.447855847
105	0.714797373
106	0.163112136
107	0.867091183
108	0.057027481
109	0.538937535
110	0.600738159
111	0.392101911
112	0.441665246
113	0.345497198
114	0.777435392
115	0.126802552
116	0.678361399
117	0.271512252
118	0.628920553
119	0.56031343
120	0.362174308
121	0.125726802
122	0.898402617
123	0.212271594
124	0.921836425
125	0.992252777
126	0.833954498
127	0.524336356
128	0.839854821
129	0.780836709
130	0.669210706
131	0.794322386
132	0.234120826
133	0.116956005
134	0.542156354
135	0.328968546
136	0.400387076
137	0.21612664
138	0.428933919
139	0.976204573
140	0.222567543
141	0.806227519
142	0.851997712
143	0.498088866
144	0.200566617
145	0.981557391
146	0.521256495
147	0.450762358
148	0.362853597
149	0.254885722
150	0.867537233
151	0.406318246
152	0.062605489
153	0.491372239
154	0.249566623
155	0.311117689
156	0.327916841
157	0.550242025
158	0.57413668
159	0.174398643
160	0.413381012
161	0.887523659
162	0.321832578
163	0.977025327
164	0.604255627
165	0.352292585
166	0.496819527
167	0.899860916
168	0.097636134
169	0.835812323
170	0.768725693
171	0.028172454
172	0.785355801
173	0.481365698
174	0.190336466
175	0.919884459
176	0.66062503
177	0.081811639
178	0.476121178
179	0.388595703
180	0.129317837
181	0.306979269
182	0.050324896
183	0.910033748
184	0.395688488
185	0.469335204
186	0.024939526
187	0.610082761
188	0.568572557
189	0.490112623
190	0.547057638
191	0.74567223
192	0.071066856
193	0.986118568
194	0.138816375
195	0.229212358
196	0.262141092
197	0.852055803
198	0.520920072
199	0.67209907
200	0.195693571
201	0.999733932
202	0.427240014
203	0.13561833
204	0.519238974
205	0.634693102
206	0.130044046
207	0.189980745
208	0.829671845
209	0.250017445
210	0.806433402
211	0.116427043
212	0.602167693
213	0.465433152
214	0.595359588
215	0.900045151
216	0.590292755
217	0.122248645
218	0.824026708
219	0.26472864
220	0.301178885
221	0.836093297
222	0.378808396
223	0.929880065
224	0.24177726
225	0.903908631
226	0.569570728
227	0.487453276
228	0.629939223
229	0.278247628
230	0.518257946
231	0.325960073
232	0.643419824
233	0.964084561
234	0.497378355
235	0.350907286
236	0.872561567
237	0.430983891
238	0.520686409
239	0.072653955
240	0.574010417
241	0.567275846
242	0.072476828
243	0.602548269
244	0.999686714
245	0.76061998
246	0.852094868
247	0.933974499
248	0.341059435
249	0.101242805
250	0.428634796
251	0.222487813
252	0.545261553
253	0.374122853
254	0.319665253
255	0.849215166
256	0.618107293
257	0.760264738
258	0.162696141
259	0.516919838
260	0.483551626
261	0.405281806
262	0.407972058
263	0.826402983
264	0.568370587
265	0.934861342
266	0.348171568
267	0.079081438
268	0.676589616
269	0.134862093
270	0.081052011
271	0.304082051
272	0.508204977
273	0.717750834
274	0.912419384
275	0.745279843
276	0.831909727
277	0.000203577
278	0.289330664
279	0.947950655
280	0.336393645
281	0.021663876
282	0.595457491
283	0.656257002
284	0.129293578
285	0.509992864
286	0.580945713
287	0.409456276
288	0.778467939
289	0.329915512
290	0.375746676
291	0.190372433
292	0.621604286
293	0.529544661
294	0.565646302
295	0.933257617
296	0.441316365
297	0.56389629
298	0.761542196
299	0.533686096
300	0.677468408
301	0.37253027
302	0.110583269
303	0.370712293
304	0.597798705
305	0.080741718
306	0.162096355
307	0.647470078
308	0.592144018
309	0.067617945
310	0.864230323
311	0.198728693
312	0.540501332
313	0.842049909
314	0.988444243
315	0.957421026
316	0.447426348
317	0.175845623
318	0.162521556
319	0.513604708
320	0.690861183
321	0.5563502
322	0.749233256
323	0.677931099
324	0.086061117
325	0.343303559
326	0.618787323
327	0.423087807
328	0.026617753
329	0.715890218
330	0.709378851
331	0.108282078
332	0.309970145
333	0.113888747
334	0.662808459
335	0.18078255
336	0.97268973
337	0.767105894
338	0.416558182
339	0.245285268
340	0.946482969
341	0.543444711
342	0.715343995
343	0.418589777
344	0.939983507
345	0.795450962
346	0.140371198
347	0.579394741
348	0.85181649
349	0.704512963
350	0.073085583
351	0.64606269
352	0.956347085
353	0.985527497
354	0.782511257
355	0.51365075
356	0.277466951
357	0.757180172
358	0.862945569
359	0.61326744
360	0.603063948
361	0.192086888
362	0.373327026
363	0.178461017
364	0.587197342
365	0.958765251
366	0.733338557
367	0.118226599
368	0.787814119
369	0.842642018
370	0.203861817
371	0.275336951
372	0.864972205
373	0.578065858
374	0.976150417
375	0.609439547
376	0.554338751
377	0.326834131
378	0.295573137
379	0.29467404
380	0.949632535
381	0.466586764
382	0.646110322
383	0.04413683
384	0.990889074
385	0.922306295
386	0.793227279
387	0.941552923
388	0.096551846
389	0.427481371
390	0.888973785
391	0.661649984
392	0.932009655
393	0.013791055
394	0.7515347
395	0.519257373
396	0.087994924
397	0.450312315
398	0.664827685
399	0.31246421
400	0.307628391
401	0.313073864
402	0.921570111
403	0.453638476
404	0.363301755
405	0.757111197
406	0.947951143
407	0.038191183
408	0.40118393
409	0.273510554
410	0.486708984
411	0.058547143
412	0.364011689
413	0.790579762
414	0.382342545
415	0.108910866
416	0.502558742
417	0.329639975
418	0.542455335
419	0.815042148
420	0.876152892
421	0.977481391
422	0.271073753
423	0.830882295
424	0.910752426
425	0.02621946
426	0.189178416
427	0.76014994
428	0.559485571
429	0.601624116
430	0.58972048
431	0.069923193
432	0.42191937
433	0.895751793
434	0.034960111
435	0.099551643
436	0.656882747
437	0.975076909
438	0.636821091
439	0.479656475
440	0.882320182
441	0.642946494
442	0.561120487
443	0.530775602
444	0.614501948
445	0.446814611
446	0.53912193
447	0.738814589
448	0.727956377
449	0.615165088
450	0.525920666
451	0.472545505
452	0.802991754
453	0.839616517
454	0.241901477
455	0.788686895
456	0.049696476
